text,labels
어긋남이 없다,Happiness
어긋남이 없이,Happiness
어기다,Sadness
어두운 빛을,Sadness
어두운 상태,Sadness
어두침침하게,Sadness
어두침침하게 까무스름하다,Sadness
어두침침하고,Sadness
어두침침하고 쓸쓸하다,Sadness
어둑하다,Sadness
어둡거나,Sadness
어둡거나 험하여,Sadness
어둡고,Sadness
어둡고 침침하다,Sadness
어둡다,Sadness
어떤 두려움으로,Sadness
어떤 병이,Sadness
어떤 병이나,Sadness
어떤 약점을,Sadness
어려우며,Anger
어려운,Anger
어려운 고비를,Anger
어려운 대목에서,Anger
어려운 데가,Anger
어려운 모양,Anger
어려운 버릇,Anger
어려운 병,Anger
어려운 상태가,Anger
어려운 상태이다,Anger
어려운 상황을,Anger
어려운 일에,Anger
어려운 일을,Anger
어려운 일이나,Anger
어려운 지경에,Anger
어려운 지경에서,Anger
어려운 처지나,Anger
어려운 처지에,Anger
어려운 형편에,Anger
어려울,Anger
어려울 정도로,Anger
어려움,Anger
어려움 없이,Happiness
어려움에,Anger
어려움을 극복하다,Happiness
어려워,Anger
어려워서,Anger
어려워서 애를 먹는,Anger
어려워하는,Anger
어려워하는 모양,Anger
어려워하다,Anger
어렴풋하다,Sadness
어렵거나,Anger
어렵거나 곤란하게,Anger
어렵거나 곤란하다,Anger
어렵거나 부끄럽다,Anger
어렵게,Anger
어렵게 살아가는,Anger
어렵게 여기다,Anger
어렵게 힘들여,Anger
어렵고,Anger
어렵고 쪼들린,Anger
어렵다,Anger
어렵지 않게,Happiness
어른 같은,Happiness
어름어름,Sadness
어름어름 넘기는,Sadness
어름어름 넘기다,Sadness
어리둥절하여,Sadness
어리벙,Sadness
어리벙벙,Sadness
어리벙벙하게,Sadness
어리벙벙하다,Sadness
어리벙벙하여,Sadness
어리빙빙하다,Sadness
어리삥삥하다,Sadness
어리석게,Anger
어리석게 구는,Anger
어리석고,Anger
어리석고 둔한,Anger
어리석고 못된,Anger
어리석다,Anger
어리석어,Anger
어리석어 보이는,Anger
어리석어서,Anger
어리석으며,Anger
어리석은,Anger
어리석은 데가,Anger
어리석은 듯하다,Anger
어리석은 말이나,Anger
어리석은 사람,Anger
어리석은 사람을,Anger
어리석은 사람의,Anger
어리석은 사람이라는,Anger
어리석은 질문에,Anger
어리석은 짓,Anger
어리석은 행동,Anger
어리석음,Anger
어리숙하다,Anger
어린아이가 영리하고,Love
어물어물,Sadness
어물어물 망설이기만,Sadness
어물어물하다,Sadness
어색스럽다,Sadness
어색하거나,Sadness
어색하거나 거북하거나,Sadness
어색하고,Sadness
어색하고 부자연스럽게,Sadness
어색하고 쑥스럽다,Sadness
어색하다,Sadness
어색한,Sadness
어색한 느낌,Sadness
어색한 느낌이,Sadness
어색한 데가,Sadness
어설프게,Sadness
어설프고,Sadness
어설프다,Sadness
어설프며,Sadness
어설픈,Sadness
어설픈 데가,Sadness
어설픈 듯하다,Sadness
어설피,Sadness
어수룩하고,Sadness
어수룩하고 만만한,Sadness
어수룩한,Sadness
어수룩한 데가,Sadness
어수선하거나,Sadness
어수선하거나 다보록하다,Sadness
어수선하게,Sadness
어수선하게 들떠,Sadness
어수선하게 들뜨는,Sadness
어수선하게 떠드는,Sadness
어수선하게 떠들다,Sadness
어수선하게 생각함,Sadness
어수선하게 소란이,Sadness
어수선하게 움직이며,Sadness
어수선하게 이야기하다,Sadness
어수선하게 흩어져,Sadness
어수선하고,Sadness
어수선하고 소란스러운,Sadness
어수선하고 소란스러움,Sadness
어수선하고 소란스럽다,Sadness
어수선하고 소홀하게,Sadness
어수선하고 소홀하다,Sadness
어수선하고 엉성하다,Sadness
어수선하다,Sadness
어수선하여,Sadness
어수선한,Sadness
어수선한 모양,Sadness
어수선함,Sadness
어여뿌다,Love
어여쁘다,Love
어울려,Love
어울리게,Love
어울리게 알맞다,Love
어울리고,Love
어울리는,Love
어울리다,Love
어울리어,Love
어울리어 친하다,Love
어울리어 호화스럽다,Love
어울리지 아니하고,Sadness
어울리지 아니한,Sadness
어울리지 않거나,Sadness
어울리지 않게,Sadness
어울리지 않고,Sadness
어울리지 않다,Sadness
어울리지 않아,Sadness
어울린 맛과 세련됨이 없이,Sadness
어이가 없거나,Sadness
어이없다,Sadness
어이없을,Sadness
어이없을 때,Sadness
어이없이,Sadness
어정쩡히,Sadness
어줍거나,Anger
어줍잖다,Anger
어중간한,Sadness
어중간한 모양,Sadness
어중간한 사람,Sadness
어중간한 태도,Sadness
어지간하게,Happiness
어지간히 보잘것없고,Anger
어지간히 시들어,Sadness
어지러우며,Sadness
어지러운,Sadness
어지러운 기운이,Sadness
어지러운 느낌,Sadness
어지러운 데가,Sadness
어지러운 모양,Sadness
어지러운 상태로,Sadness
어지러운 상태에,Sadness
어지러운 일을,Anger
어지러운 자리,Sadness
어지러울 정도로,Sadness
어지러워,Sadness
어지러워 까무러칠,Anger
어지러워서,Sadness
어지러워지는,Sadness
어지러워지는 모양,Sadness
어지럼증,Sadness
어지럽거나,Sadness
어지럽게,Sadness
어지럽게 늘어져,Sadness
어지럽게 뒤섞여,Sadness
어지럽게 일어나,Sadness
어지럽게 하는,Sadness
어지럽게 하다,Sadness
어지럽게 흔들거리는,Sadness
어지럽게 흔들거리다,Sadness
어지럽게 흩어져,Sadness
어지럽게 흩어지거나,Sadness
어지럽게 흩어지다,Sadness
어지럽고,Sadness
어지럽고 메스꺼워,Anger
어지럽고 아프며,Anger
어지럽다,Sadness
어지럽도록,Sadness
어지럽지 아니하다,Happiness
어지르다,Sadness
어진,Love
어진 마음으로,Love
어진 사람,Love
어진 선비를,Love
어질고,Love
어질고 지혜로우며,Love
어질다,Happiness
어집럽게 일어나거나,Sadness
어쭙잖다,Anger
어찌할 바를 모르는,Sadness
어찌할 바를 모르다,Sadness
어찌할 바를 몰라,Sadness
어찌할 줄 몰라서,Sadness
어찌할 줄을 몰라,Sadness
어찔어찔하다,Sadness
어찔어찔한,Sadness
어찔어찔한 모양,Sadness
어처구니없는,Sadness
어처구니없는 짓,Sadness
어처구니없다,Sadness
어처구니없다고,Sadness
어처구니없이,Sadness
어필하다,Happiness
억누루는 짓,Anger
억누루는 짓을,Anger
억누르거나,Anger
억누르거나 참다,Anger
억누르고,Anger
억누르는,Anger
억누르다,Anger
억누름,Anger
억눌러,Anger
억눌러 못,Anger
억눌리다,Anger
억세다,Sadness
억세어,Sadness
억세지 아니하고,Happiness
억압,Anger
억압되다,Anger
억울하거나,Anger
억울하거나 원통하여,Anger
억울하게,Anger
억울하게 여겨,Anger
억울하다,Anger
억울하여,Anger
억울한,Anger
억울한 일을,Anger
억울한 죄에,Anger
억울함,Anger
억제하며,Sadness
억지,Sadness
억지가,Sadness
억지가 세어서,Sadness
억지감,Sadness
억지로,Sadness
억지로 가로막아서,Sadness
억지로 나오게,Sadness
억지로 들이밀어,Sadness
억지로 만들다,Sadness
억지로 빼앗기,Sadness
억지로 빼앗다,Sadness
억지로 빼앗아,Sadness
억지로 쑤시고,Sadness
억지로 억누르다,Anger
억지로 억누름,Sadness
억지로 억눌리다,Sadness
억지로 입다,Sadness
억지로 차지하다,Sadness
억지로 참거나,Sadness
억지로 참는,Sadness
억지로 하는,Sadness
억지를,Sadness
억지를 부리거나,Sadness
억지를 쓰며,Sadness
억지스러운,Sadness
억지스러운 느낌,Sadness
억지스럽다,Sadness
억척스럽고,Neutral
억척스럽고 세차다,Sadness
억척스럽다,Anger
언짢거나,Anger
언짢거나 못마땅하여,Anger
언짢거나 못마땅하여서,Anger
언짢거나 못마땅한,Anger
언짢거나 불쾌한,Anger
언짢거나 울려고,Anger
언짢거나 징그럽다,Anger
언짢게,Anger
언짢게 되다,Anger
언짢게 말썽을,Anger
언짢고,Anger
언짢고 가엾게,Anger
언짢고 서운하게,Anger
언짢고 아프다,Anger
언짢다,Anger
언짢아서,Anger
언짢아서 성이,Anger
언짢아서 어이없다,Anger
언짢아지다,Anger
언짢아하다,Anger
언짢았던,Anger
언짢았던 감정이,Anger
언짢은,Anger
언짢은 감정,Anger
언짢은 기분,Anger
언짢은 기분으로,Anger
언짢은 기분이,Anger
언짢은 기색이,Anger
언짢은 느낌,Anger
언짢은 느낌이,Anger
언짢은 데가,Anger
언짢은 마음에,Anger
언짢은 생각이,Anger
언짢은 일을,Anger
언짢을,Anger
언짢음,Anger
언짢이,Anger
언행이 옹골차고,Happiness
언행이 의젓하고,Happiness
언행이 허황하고,Anger
얻는 은혜나,Happiness
얻어 내다,Happiness
얻어 냄,Happiness
얻어맞을,Sadness
얻어맞을 때,Sadness
얻지 못하거나,Sadness
얻지 못하여,Sadness
얼굴빛이 누르렀다,Sadness
얼굴이 곱고,Love
얼굴이 깨끗하여,Love
얼굴이 꺼칠하고,Sadness
얼굴이 말쑥하고,Love
얼굴이 붉으락푸르락하여지며,Sadness
얼굴이 붉으락푸르락해지며,Sadness
얼굴이 야위고,Sadness
얼굴이 창백하고,Sadness
얼굴이 창백하여지고,Sadness
얼기설기하다,Sadness
얼떨떨하다,Sadness
얼떨떨하여,Sadness
얼떨떨한,Sadness
얼떨떨한 정신,Sadness
얼떨떨해지다,Sadness
얼떨떨해하다,Sadness
얼렁뚱땅하는,Sadness
얼렁뚱땅하는 수단을,Sadness
얼렁뚱땅하여,Sadness
얼룩덜룩하게 된,Sadness
얼버무리다,Sadness
얼빠져,Sadness
얼빠져 보이는,Sadness
얼빠진,Sadness
얼빠진 사람처럼,Sadness
얼얼하다,Sadness
얼얼한,Anger
얼이 빠지다,Sadness
얼이 빠짐,Sadness
얽매여서,Sadness
얽매이지 아니하고,Happiness
얽은,Sadness
얽은 것이나,Sadness
얽은 자국이,Sadness
얽히거나,Sadness
엄격하게 나무라다,Sadness
엄격하여,Sadness
엄살을,Sadness
엄살을 부리는,Sadness
엄살을 부리며,Sadness
엄친아,Love
엄하다,Happiness
업귀,Anger
업신여겨,Anger
업신여겨 얕보다,Anger
업신여겨 하찮게,Anger
업신여겨지거나,Anger
업신여기거나,Anger
업신여기거나 하찮게,Anger
업신여기고,Anger
업신여기는,Anger
업신여기는 모양,Anger
업신여기는 태도로,Anger
업신여기다,Anger
업신여기어,Anger
업신여기어지거나,Anger
업신여기어지거나 하찮게,Anger
업신여김,Anger
업신여김을,Anger
업신여김을 받음,Anger
업적,Happiness
업적을,Happiness
업적이나,Happiness
없거나 모자라서,Anger
없고 멀건,Anger
없고 편하게,Love
없다,Sadness
없애 버리는,Anger
없애 버리다,Anger
없애 버림,Anger
없애다,Anger
없어서,Sadness
없어져,Sadness
없어지다,Sadness
없어진,Sadness
없어짐,Sadness
없으면서,Sadness
없음을,Sadness
없이 가볍게,Sadness
없이 멋쩍고,Sadness
없이 순수한,Love
엇서며,Sadness
엇서며 대들다,Sadness
엉너리로,Sadness
엉뚱하게,Sadness
엉뚱하고,Sadness
엉뚱한,Sadness
엉뚱한 느낌을,Sadness
엉뚱한 욕심을,Sadness
엉뚱한 짓을,Sadness
엉성하고,Sadness
엉성하고 거친,Sadness
엉성하고 조잡하다,Sadness
엉성하다,Sadness
엉성한,Sadness
엉성한 모양,Sadness
엉성한 물건이,Sadness
엉큼하게,Sadness
엉큼하고,Sadness
엉큼한,Sadness
엉큼한 마음을,Sadness
엉터리,Anger
엎어지게,Sadness
엎어지게 하다,Sadness
엎어지는,Sadness
엎어지는 모양,Sadness
에게 굽실거리다,Sadness
에게 굽실하다,Sadness
엘리트,Happiness
엘리트하다,Love
엘리트한,Happiness
여겨 깔보다,Anger
여겨져 무시당하다,Anger
여겨져 언짢다,Anger
여겨져 언짢은,Anger
여기거나 즐기는,Love
여기거나 즐기다,Love
여기고 아끼다,Happiness
여기고 아낌,Happiness
여기어 탓하거나,Sadness
여리다,Sadness
여물지 아니한,Sadness
여병추,Anger
여옥기인,Love
여위거나,Sadness
여위게 된다,Sadness
여위게 하다,Sadness
여위고,Sadness
여위고 쇠약해지는,Sadness
여위어,Sadness
여위우다,Sadness
여윈,Sadness
여윈 모습을,Sadness
여윈 사람을,Sadness
여유,Happiness
여유 없이,Sadness
여유 잇고,Happiness
여유 있는,Happiness
여유가 생기다,Happiness
여유가 없다,Sadness
여유가 없어,Sadness
여유가 없이,Sadness
여유가 있게,Happiness
여유가 있다,Happiness
여유로운,Happiness
여유로운 모양,Happiness
여유롭다,Happiness
여유를,Happiness
여유를 두고,Happiness
여자를 속되게,Sadness
여자를 욕하여,Sadness
역겹다,Anger
역겹도록,Anger
역겹도록 구리게,Anger
역경,Sadness
역사적인,Neutral
역전패,Sadness
역전패하다,Sadness
역전하다,Happiness
역정,Anger
역정을,Anger
역정을 내는,Anger
역정이,Anger
역정이 나거나,Anger
역증,Anger
역투하다,Happiness
역한,Anger
역한 냄새가,Anger
연덕,Sadness
연민,Sadness
연민스럽다,Sadness
연민이나,Sadness
연민이나 쓰라림,Sadness
연민하다,Sadness
연애,Happiness
연애를,Happiness
연애를 하거나,Happiness
연약하게 되다,Sadness
연줄이 끊어져,Sadness
연하게,Happiness
연하고,Happiness
연하고 보드라운,Happiness
연하고 보드랍다,Happiness
연하고 부드러운,Happiness
열공,Happiness
열광,Love
열광하다,Love
열렬한 사랑,Love
열렬히,Love
열렬히 좋아하는,Love
열매를 맺다,Happiness
열받다,Anger
열병이나,Anger
열성병,Sadness
열성이,Happiness
열성이 생겨,Happiness
열심히,Happiness
열심히 하는,Happiness
열심히 하지 아니하는,Sadness
열심히 하지 아니하다,Sadness
열없다,Sadness
열없이,Sadness
열이 나고,Sadness
열이 나는,Sadness
열이 나며,Sadness
열이 높고,Sadness
열이 높아지는,Sadness
열이 심하거나,Anger
열이 심하게,Sadness
열이 심하게 나고,Anger
열이 자꾸 나며,Sadness
열정,Happiness
열중하는,Happiness
열중하는 마음,Happiness
열중하다,Happiness
열증,Sadness
열폭,Anger
염려가,Anger
염려가 되어,Anger
염려가 없이,Love
염모,Happiness
염모하다,Happiness
염증,Anger
염증이 생겨,Anger
염증이 생기는,Sadness
염치 없이,Sadness
염치가 없다,Sadness
염치가 없어,Sadness
염치없이,Sadness
염치없이 굴다,Sadness
염치없이 슬그머니,Sadness
염치없이 태연하게,Sadness
염탐을 잘못함,Sadness
엿보거나,Sadness
영감을 얻다,Happiness
영광,Love
영광스럽고,Love
영광스럽고 훌륭하게,Love
영광스럽고 훌륭하다,Love
영광스럽다,Love
영롱하다,Love
영리하게,Love
영리하고,Love
영리하고 지혜롭다,Love
영리하다,Happiness
영리한,Love
영리해서,Love
영악한,Sadness
영악한 데가,Sadness
영양 부족이나,Sadness
영양 실조,Sadness
영양가 높은,Happiness
영양가가 높은,Happiness
영양분이 풍부한,Happiness
영양실조로,Sadness
영양을 보충하다,Happiness
영양이 적고,Sadness
영영 끊어지다,Sadness
영영 끊어짐,Sadness
영예,Happiness
영예로운,Happiness
영웅,Love
영정,Anger
영특하고,Love
옆구리가 켕기고,Sadness
예리하지 못하다,Sadness
예민하거나,Sadness
예민하거나 섬약하여,Sadness
예방,Happiness
예방하다,Happiness
예뻐지다,Love
예쁘게,Love
예쁘게 벌리고,Love
예쁘게 벌리며,Love
예쁘고,Love
예쁘고 곱거나,Love
예쁘다,Love
예쁘다를,Love
예쁘다를 예스럽게,Love
예쁜,Love
예쁜 데가,Love
예사롭게,Neutral
예술적,Happiness
예술적인,Happiness
예술적인 아름다움이나,Happiness
예스러운,Happiness
예스러운 표현으로,Happiness
예의,Happiness
예의 바르다,Love
예의 바른,Love
예의를,Happiness
예의를 갖추기,Happiness
예의를 갖추어,Happiness
예의를 차리다,Happiness
예의범절에 어긋나게,Anger
예의범절에 어긋나는,Anger
예의에 벗어나다,Anger
예의와,Happiness
예의와 도리,Happiness
예절을 모르는,Sadness
예절을 지키는,Happiness
오그라들다,Sadness
오는 위기적,Sadness
오답,Sadness
오도,Anger
오도되다,Anger
오도하다,Sadness
오래 앓다,Anger
오래되거나,Sadness
오랜 병으로,Anger
오류,Anger
오르지 못하던,Sadness
오붓하게,Love
오붓하게 오순도순,Love
오순도순,Love
오스스 소름이,Sadness
오슬오슬하다,Sadness
오싹,Sadness
오싹거리다,Sadness
오싹대다,Sadness
오싹오싹하다,Sadness
오싹하다,Sadness
오염,Sadness
오염되다,Anger
오염된,Anger
오염된 식품을,Anger
오용,Anger
오용하다,Sadness
오점,Neutral
오크,Sadness
오한,Sadness
오한과,Sadness
오한이,Sadness
오한이 난다,Sadness
오한이 생기거나,Sadness
오해,Sadness
오해의 소지가 있는,Anger
오해하다,Sadness
옥신각신하며,Sadness
옥신각신하며 다투는,Sadness
